PING 10.10.0.10 (10.10.0.10) 56(84) bytes of data.
64 bytes from 10.10.0.10: icmp_seq=278 ttl=62 time=2.28 ms
64 bytes from 10.10.0.10: icmp_seq=279 ttl=62 time=3.26 ms
64 bytes from 10.10.0.10: icmp_seq=280 ttl=62 time=5.69 ms
64 bytes from 10.10.0.10: icmp_seq=281 ttl=62 time=3.08 ms
64 bytes from 10.10.0.10: icmp_seq=282 ttl=62 time=3.02 ms
64 bytes from 10.10.0.10: icmp_seq=283 ttl=62 time=3.09 ms
64 bytes from 10.10.0.10: icmp_seq=284 ttl=62 time=1.97 ms
64 bytes from 10.10.0.10: icmp_seq=285 ttl=62 time=3.26 ms
64 bytes from 10.10.0.10: icmp_seq=286 ttl=62 time=2.99 ms
64 bytes from 10.10.0.10: icmp_seq=287 ttl=62 time=2.61 ms
64 bytes from 10.10.0.10: icmp_seq=288 ttl=62 time=6.15 ms
64 bytes from 10.10.0.10: icmp_seq=289 ttl=62 time=3.37 ms
64 bytes from 10.10.0.10: icmp_seq=290 ttl=62 time=2.24 ms
64 bytes from 10.10.0.10: icmp_seq=291 ttl=62 time=3.13 ms
64 bytes from 10.10.0.10: icmp_seq=292 ttl=62 time=2.28 ms
64 bytes from 10.10.0.10: icmp_seq=293 ttl=62 time=4.30 ms
64 bytes from 10.10.0.10: icmp_seq=294 ttl=62 time=1.90 ms
64 bytes from 10.10.0.10: icmp_seq=295 ttl=62 time=2.36 ms
64 bytes from 10.10.0.10: icmp_seq=296 ttl=62 time=1.98 ms
64 bytes from 10.10.0.10: icmp_seq=297 ttl=62 time=5.53 ms
64 bytes from 10.10.0.10: icmp_seq=298 ttl=62 time=3.36 ms
64 bytes from 10.10.0.10: icmp_seq=299 ttl=62 time=3.51 ms
64 bytes from 10.10.0.10: icmp_seq=300 ttl=62 time=2.71 ms
64 bytes from 10.10.0.10: icmp_seq=301 ttl=62 time=2.42 ms
64 bytes from 10.10.0.10: icmp_seq=302 ttl=62 time=2.03 ms
64 bytes from 10.10.0.10: icmp_seq=303 ttl=62 time=3.06 ms
64 bytes from 10.10.0.10: icmp_seq=304 ttl=62 time=3.16 ms
64 bytes from 10.10.0.10: icmp_seq=315 ttl=60 time=6.33 ms
64 bytes from 10.10.0.10: icmp_seq=316 ttl=60 time=3.88 ms
64 bytes from 10.10.0.10: icmp_seq=317 ttl=60 time=4.94 ms
64 bytes from 10.10.0.10: icmp_seq=318 ttl=60 time=5.45 ms
64 bytes from 10.10.0.10: icmp_seq=319 ttl=60 time=3.75 ms
64 bytes from 10.10.0.10: icmp_seq=320 ttl=60 time=4.66 ms
64 bytes from 10.10.0.10: icmp_seq=321 ttl=60 time=10.6 ms
64 bytes from 10.10.0.10: icmp_seq=322 ttl=60 time=3.97 ms
64 bytes from 10.10.0.10: icmp_seq=323 ttl=60 time=4.12 ms
64 bytes from 10.10.0.10: icmp_seq=324 ttl=60 time=3.78 ms
64 bytes from 10.10.0.10: icmp_seq=325 ttl=60 time=5.14 ms
64 bytes from 10.10.0.10: icmp_seq=326 ttl=60 time=4.92 ms
64 bytes from 10.10.0.10: icmp_seq=327 ttl=60 time=3.40 ms
64 bytes from 10.10.0.10: icmp_seq=328 ttl=60 time=3.87 ms
64 bytes from 10.10.0.10: icmp_seq=329 ttl=60 time=5.16 ms
64 bytes from 10.10.0.10: icmp_seq=330 ttl=60 time=12.9 ms
64 bytes from 10.10.0.10: icmp_seq=331 ttl=60 time=4.96 ms
64 bytes from 10.10.0.10: icmp_seq=332 ttl=60 time=3.28 ms
64 bytes from 10.10.0.10: icmp_seq=333 ttl=60 time=3.67 ms
64 bytes from 10.10.0.10: icmp_seq=334 ttl=60 time=4.46 ms
64 bytes from 10.10.0.10: icmp_seq=335 ttl=60 time=3.80 ms
64 bytes from 10.10.0.10: icmp_seq=336 ttl=60 time=3.36 ms
64 bytes from 10.10.0.10: icmp_seq=337 ttl=60 time=4.14 ms
64 bytes from 10.10.0.10: icmp_seq=338 ttl=60 time=3.36 ms
64 bytes from 10.10.0.10: icmp_seq=339 ttl=60 time=6.41 ms
