PING 10.10.0.10 (10.10.0.10) 56(84) bytes of data.
64 bytes from 10.10.0.10: icmp_seq=230 ttl=61 time=3.01 ms
64 bytes from 10.10.0.10: icmp_seq=231 ttl=61 time=2.56 ms
64 bytes from 10.10.0.10: icmp_seq=232 ttl=61 time=3.17 ms
64 bytes from 10.10.0.10: icmp_seq=233 ttl=61 time=3.07 ms
64 bytes from 10.10.0.10: icmp_seq=234 ttl=61 time=10.6 ms
64 bytes from 10.10.0.10: icmp_seq=235 ttl=61 time=3.07 ms
64 bytes from 10.10.0.10: icmp_seq=236 ttl=61 time=2.43 ms
64 bytes from 10.10.0.10: icmp_seq=237 ttl=61 time=4.40 ms
64 bytes from 10.10.0.10: icmp_seq=238 ttl=61 time=4.65 ms
64 bytes from 10.10.0.10: icmp_seq=239 ttl=61 time=2.99 ms
64 bytes from 10.10.0.10: icmp_seq=240 ttl=61 time=2.81 ms
64 bytes from 10.10.0.10: icmp_seq=241 ttl=61 time=2.44 ms
64 bytes from 10.10.0.10: icmp_seq=242 ttl=61 time=2.48 ms
64 bytes from 10.10.0.10: icmp_seq=243 ttl=61 time=6.00 ms
64 bytes from 10.10.0.10: icmp_seq=244 ttl=61 time=4.47 ms
64 bytes from 10.10.0.10: icmp_seq=245 ttl=61 time=2.28 ms
64 bytes from 10.10.0.10: icmp_seq=246 ttl=61 time=3.34 ms
64 bytes from 10.10.0.10: icmp_seq=247 ttl=61 time=2.85 ms
64 bytes from 10.10.0.10: icmp_seq=248 ttl=61 time=3.75 ms
64 bytes from 10.10.0.10: icmp_seq=249 ttl=61 time=2.62 ms
64 bytes from 10.10.0.10: icmp_seq=250 ttl=61 time=3.19 ms
64 bytes from 10.10.0.10: icmp_seq=251 ttl=61 time=2.36 ms
64 bytes from 10.10.0.10: icmp_seq=252 ttl=61 time=7.67 ms
64 bytes from 10.10.0.10: icmp_seq=253 ttl=61 time=2.27 ms
64 bytes from 10.10.0.10: icmp_seq=254 ttl=61 time=2.63 ms
64 bytes from 10.10.0.10: icmp_seq=255 ttl=61 time=2.78 ms
64 bytes from 10.10.0.10: icmp_seq=284 ttl=60 time=5.55 ms
64 bytes from 10.10.0.10: icmp_seq=285 ttl=60 time=4.30 ms
64 bytes from 10.10.0.10: icmp_seq=286 ttl=60 time=3.46 ms
64 bytes from 10.10.0.10: icmp_seq=287 ttl=60 time=5.46 ms
64 bytes from 10.10.0.10: icmp_seq=288 ttl=60 time=3.81 ms
64 bytes from 10.10.0.10: icmp_seq=289 ttl=60 time=10.2 ms
64 bytes from 10.10.0.10: icmp_seq=290 ttl=60 time=4.35 ms
64 bytes from 10.10.0.10: icmp_seq=291 ttl=60 time=3.71 ms
64 bytes from 10.10.0.10: icmp_seq=292 ttl=60 time=3.66 ms
64 bytes from 10.10.0.10: icmp_seq=293 ttl=60 time=3.12 ms
64 bytes from 10.10.0.10: icmp_seq=294 ttl=60 time=4.79 ms
64 bytes from 10.10.0.10: icmp_seq=295 ttl=60 time=3.34 ms
64 bytes from 10.10.0.10: icmp_seq=296 ttl=60 time=5.17 ms
64 bytes from 10.10.0.10: icmp_seq=297 ttl=60 time=2.49 ms
64 bytes from 10.10.0.10: icmp_seq=298 ttl=60 time=7.19 ms
64 bytes from 10.10.0.10: icmp_seq=299 ttl=60 time=2.94 ms
64 bytes from 10.10.0.10: icmp_seq=300 ttl=60 time=3.91 ms
64 bytes from 10.10.0.10: icmp_seq=301 ttl=60 time=4.14 ms
64 bytes from 10.10.0.10: icmp_seq=302 ttl=60 time=3.73 ms
64 bytes from 10.10.0.10: icmp_seq=303 ttl=60 time=3.45 ms
64 bytes from 10.10.0.10: icmp_seq=304 ttl=60 time=2.56 ms
64 bytes from 10.10.0.10: icmp_seq=305 ttl=60 time=2.22 ms
64 bytes from 10.10.0.10: icmp_seq=306 ttl=60 time=4.15 ms
64 bytes from 10.10.0.10: icmp_seq=307 ttl=60 time=10.2 ms
64 bytes from 10.10.0.10: icmp_seq=308 ttl=60 time=3.97 ms
64 bytes from 10.10.0.10: icmp_seq=309 ttl=60 time=3.54 ms
64 bytes from 10.10.0.10: icmp_seq=310 ttl=60 time=3.66 ms
64 bytes from 10.10.0.10: icmp_seq=311 ttl=60 time=2.09 ms
64 bytes from 10.10.0.10: icmp_seq=312 ttl=60 time=4.09 ms
64 bytes from 10.10.0.10: icmp_seq=313 ttl=60 time=4.75 ms
64 bytes from 10.10.0.10: icmp_seq=314 ttl=60 time=6.65 ms
64 bytes from 10.10.0.10: icmp_seq=336 ttl=59 time=6.22 ms
64 bytes from 10.10.0.10: icmp_seq=337 ttl=59 time=7.77 ms
64 bytes from 10.10.0.10: icmp_seq=338 ttl=59 time=4.89 ms
64 bytes from 10.10.0.10: icmp_seq=339 ttl=59 time=4.62 ms
64 bytes from 10.10.0.10: icmp_seq=340 ttl=59 time=5.94 ms
64 bytes from 10.10.0.10: icmp_seq=341 ttl=59 time=4.45 ms
64 bytes from 10.10.0.10: icmp_seq=342 ttl=59 time=3.40 ms
64 bytes from 10.10.0.10: icmp_seq=343 ttl=59 time=4.00 ms
64 bytes from 10.10.0.10: icmp_seq=344 ttl=59 time=4.72 ms
64 bytes from 10.10.0.10: icmp_seq=345 ttl=59 time=3.56 ms
64 bytes from 10.10.0.10: icmp_seq=346 ttl=59 time=6.46 ms
64 bytes from 10.10.0.10: icmp_seq=347 ttl=59 time=5.21 ms
64 bytes from 10.10.0.10: icmp_seq=348 ttl=59 time=5.06 ms
64 bytes from 10.10.0.10: icmp_seq=349 ttl=59 time=7.24 ms
64 bytes from 10.10.0.10: icmp_seq=350 ttl=59 time=3.42 ms
64 bytes from 10.10.0.10: icmp_seq=351 ttl=59 time=5.29 ms
64 bytes from 10.10.0.10: icmp_seq=352 ttl=59 time=5.08 ms
64 bytes from 10.10.0.10: icmp_seq=353 ttl=59 time=3.96 ms
64 bytes from 10.10.0.10: icmp_seq=354 ttl=59 time=3.93 ms
64 bytes from 10.10.0.10: icmp_seq=355 ttl=59 time=8.29 ms
64 bytes from 10.10.0.10: icmp_seq=356 ttl=59 time=4.54 ms
64 bytes from 10.10.0.10: icmp_seq=357 ttl=59 time=3.50 ms
64 bytes from 10.10.0.10: icmp_seq=358 ttl=59 time=5.71 ms
64 bytes from 10.10.0.10: icmp_seq=359 ttl=59 time=4.02 ms
64 bytes from 10.10.0.10: icmp_seq=360 ttl=59 time=4.09 ms
64 bytes from 10.10.0.10: icmp_seq=361 ttl=59 time=4.25 ms
64 bytes from 10.10.0.10: icmp_seq=362 ttl=59 time=5.71 ms
64 bytes from 10.10.0.10: icmp_seq=363 ttl=59 time=3.24 ms
64 bytes from 10.10.0.10: icmp_seq=364 ttl=59 time=8.92 ms
64 bytes from 10.10.0.10: icmp_seq=365 ttl=59 time=3.99 ms
64 bytes from 10.10.0.10: icmp_seq=366 ttl=59 time=4.57 ms
64 bytes from 10.10.0.10: icmp_seq=367 ttl=59 time=3.36 ms
64 bytes from 10.10.0.10: icmp_seq=368 ttl=59 time=5.80 ms
64 bytes from 10.10.0.10: icmp_seq=369 ttl=59 time=4.55 ms
64 bytes from 10.10.0.10: icmp_seq=370 ttl=59 time=2.95 ms
64 bytes from 10.10.0.10: icmp_seq=371 ttl=59 time=4.74 ms
64 bytes from 10.10.0.10: icmp_seq=372 ttl=59 time=3.47 ms
64 bytes from 10.10.0.10: icmp_seq=373 ttl=59 time=7.36 ms
64 bytes from 10.10.0.10: icmp_seq=414 ttl=58 time=5.36 ms
64 bytes from 10.10.0.10: icmp_seq=415 ttl=58 time=4.04 ms
64 bytes from 10.10.0.10: icmp_seq=416 ttl=58 time=4.79 ms
64 bytes from 10.10.0.10: icmp_seq=417 ttl=58 time=4.96 ms
64 bytes from 10.10.0.10: icmp_seq=418 ttl=58 time=13.9 ms
64 bytes from 10.10.0.10: icmp_seq=419 ttl=58 time=4.21 ms
64 bytes from 10.10.0.10: icmp_seq=420 ttl=58 time=4.82 ms
64 bytes from 10.10.0.10: icmp_seq=421 ttl=58 time=6.32 ms
64 bytes from 10.10.0.10: icmp_seq=422 ttl=58 time=5.52 ms
64 bytes from 10.10.0.10: icmp_seq=423 ttl=58 time=6.54 ms
64 bytes from 10.10.0.10: icmp_seq=424 ttl=58 time=4.22 ms
64 bytes from 10.10.0.10: icmp_seq=425 ttl=58 time=4.23 ms
64 bytes from 10.10.0.10: icmp_seq=426 ttl=58 time=4.32 ms
64 bytes from 10.10.0.10: icmp_seq=427 ttl=58 time=14.7 ms
64 bytes from 10.10.0.10: icmp_seq=428 ttl=58 time=4.28 ms
64 bytes from 10.10.0.10: icmp_seq=429 ttl=58 time=6.24 ms
