PING 10.10.0.10 (10.10.0.10) 56(84) bytes of data.
64 bytes from 10.10.0.10: icmp_seq=387 ttl=58 time=6.88 ms
64 bytes from 10.10.0.10: icmp_seq=388 ttl=58 time=6.03 ms
64 bytes from 10.10.0.10: icmp_seq=389 ttl=58 time=8.07 ms
64 bytes from 10.10.0.10: icmp_seq=390 ttl=58 time=6.30 ms
64 bytes from 10.10.0.10: icmp_seq=391 ttl=58 time=8.02 ms
64 bytes from 10.10.0.10: icmp_seq=392 ttl=58 time=13.2 ms
64 bytes from 10.10.0.10: icmp_seq=393 ttl=58 time=8.74 ms
64 bytes from 10.10.0.10: icmp_seq=394 ttl=58 time=7.87 ms
64 bytes from 10.10.0.10: icmp_seq=395 ttl=58 time=6.76 ms
64 bytes from 10.10.0.10: icmp_seq=396 ttl=58 time=8.21 ms
64 bytes from 10.10.0.10: icmp_seq=397 ttl=58 time=5.43 ms
64 bytes from 10.10.0.10: icmp_seq=398 ttl=58 time=8.12 ms
64 bytes from 10.10.0.10: icmp_seq=399 ttl=58 time=8.63 ms
64 bytes from 10.10.0.10: icmp_seq=400 ttl=58 time=6.47 ms
64 bytes from 10.10.0.10: icmp_seq=401 ttl=58 time=13.9 ms
64 bytes from 10.10.0.10: icmp_seq=402 ttl=58 time=5.66 ms
64 bytes from 10.10.0.10: icmp_seq=403 ttl=58 time=7.54 ms
64 bytes from 10.10.0.10: icmp_seq=404 ttl=58 time=7.75 ms
64 bytes from 10.10.0.10: icmp_seq=405 ttl=58 time=8.02 ms
64 bytes from 10.10.0.10: icmp_seq=406 ttl=58 time=6.16 ms
64 bytes from 10.10.0.10: icmp_seq=407 ttl=58 time=6.65 ms
64 bytes from 10.10.0.10: icmp_seq=408 ttl=58 time=8.16 ms
64 bytes from 10.10.0.10: icmp_seq=409 ttl=58 time=6.58 ms
64 bytes from 10.10.0.10: icmp_seq=410 ttl=58 time=10.6 ms
64 bytes from 10.10.0.10: icmp_seq=411 ttl=58 time=8.80 ms
64 bytes from 10.10.0.10: icmp_seq=412 ttl=58 time=7.43 ms
64 bytes from 10.10.0.10: icmp_seq=413 ttl=58 time=9.67 ms
64 bytes from 10.10.0.10: icmp_seq=414 ttl=58 time=6.68 ms
64 bytes from 10.10.0.10: icmp_seq=415 ttl=58 time=15.2 ms
64 bytes from 10.10.0.10: icmp_seq=416 ttl=58 time=10.3 ms
64 bytes from 10.10.0.10: icmp_seq=417 ttl=58 time=6.83 ms
64 bytes from 10.10.0.10: icmp_seq=418 ttl=58 time=6.52 ms
64 bytes from 10.10.0.10: icmp_seq=419 ttl=58 time=11.2 ms
64 bytes from 10.10.0.10: icmp_seq=420 ttl=58 time=7.93 ms
64 bytes from 10.10.0.10: icmp_seq=421 ttl=58 time=8.50 ms
64 bytes from 10.10.0.10: icmp_seq=422 ttl=58 time=8.03 ms
