PING 10.10.0.10 (10.10.0.10) 56(84) bytes of data.
64 bytes from 10.10.0.10: icmp_seq=361 ttl=63 time=1.38 ms
64 bytes from 10.10.0.10: icmp_seq=362 ttl=63 time=1.43 ms
64 bytes from 10.10.0.10: icmp_seq=363 ttl=63 time=1.12 ms
64 bytes from 10.10.0.10: icmp_seq=364 ttl=63 time=7.36 ms
64 bytes from 10.10.0.10: icmp_seq=365 ttl=63 time=1.51 ms
64 bytes from 10.10.0.10: icmp_seq=366 ttl=63 time=1.14 ms
64 bytes from 10.10.0.10: icmp_seq=367 ttl=63 time=1.44 ms
64 bytes from 10.10.0.10: icmp_seq=368 ttl=63 time=1.23 ms
64 bytes from 10.10.0.10: icmp_seq=369 ttl=63 time=1.41 ms
64 bytes from 10.10.0.10: icmp_seq=370 ttl=63 time=1.86 ms
64 bytes from 10.10.0.10: icmp_seq=371 ttl=63 time=1.83 ms
64 bytes from 10.10.0.10: icmp_seq=372 ttl=63 time=1.36 ms
64 bytes from 10.10.0.10: icmp_seq=373 ttl=63 time=6.11 ms
64 bytes from 10.10.0.10: icmp_seq=374 ttl=63 time=0.748 ms
64 bytes from 10.10.0.10: icmp_seq=375 ttl=63 time=1.88 ms
64 bytes from 10.10.0.10: icmp_seq=376 ttl=63 time=2.06 ms
64 bytes from 10.10.0.10: icmp_seq=377 ttl=63 time=1.26 ms
64 bytes from 10.10.0.10: icmp_seq=378 ttl=63 time=1.11 ms
64 bytes from 10.10.0.10: icmp_seq=379 ttl=63 time=1.02 ms
64 bytes from 10.10.0.10: icmp_seq=380 ttl=63 time=1.05 ms
From 10.10.0.5 icmp_seq=391 Destination Host Unreachable
From 10.10.0.5 icmp_seq=392 Destination Host Unreachable
From 10.10.0.5 icmp_seq=393 Destination Host Unreachable
From 10.10.0.5 icmp_seq=394 Destination Host Unreachable
64 bytes from 10.10.0.10: icmp_seq=406 ttl=63 time=6.56 ms
64 bytes from 10.10.0.10: icmp_seq=407 ttl=63 time=3.80 ms
64 bytes from 10.10.0.10: icmp_seq=408 ttl=63 time=1.45 ms
64 bytes from 10.10.0.10: icmp_seq=409 ttl=63 time=1.37 ms
64 bytes from 10.10.0.10: icmp_seq=410 ttl=63 time=1.60 ms
64 bytes from 10.10.0.10: icmp_seq=411 ttl=63 time=3.71 ms
64 bytes from 10.10.0.10: icmp_seq=412 ttl=63 time=3.25 ms
64 bytes from 10.10.0.10: icmp_seq=413 ttl=63 time=1.62 ms
64 bytes from 10.10.0.10: icmp_seq=414 ttl=63 time=1.94 ms
64 bytes from 10.10.0.10: icmp_seq=415 ttl=63 time=2.12 ms
64 bytes from 10.10.0.10: icmp_seq=416 ttl=63 time=2.41 ms
64 bytes from 10.10.0.10: icmp_seq=417 ttl=63 time=1.38 ms
64 bytes from 10.10.0.10: icmp_seq=418 ttl=63 time=0.985 ms
64 bytes from 10.10.0.10: icmp_seq=419 ttl=63 time=1.65 ms
64 bytes from 10.10.0.10: icmp_seq=420 ttl=63 time=3.42 ms
64 bytes from 10.10.0.10: icmp_seq=421 ttl=63 time=0.993 ms
64 bytes from 10.10.0.10: icmp_seq=422 ttl=63 time=1.22 ms
64 bytes from 10.10.0.10: icmp_seq=423 ttl=63 time=1.77 ms
64 bytes from 10.10.0.10: icmp_seq=424 ttl=63 time=2.94 ms
64 bytes from 10.10.0.10: icmp_seq=425 ttl=63 time=1.32 ms
64 bytes from 10.10.0.10: icmp_seq=426 ttl=63 time=1.61 ms
64 bytes from 10.10.0.10: icmp_seq=427 ttl=63 time=1.71 ms
64 bytes from 10.10.0.10: icmp_seq=428 ttl=63 time=1.71 ms
64 bytes from 10.10.0.10: icmp_seq=429 ttl=63 time=1.27 ms
64 bytes from 10.10.0.10: icmp_seq=430 ttl=63 time=1.15 ms
64 bytes from 10.10.0.10: icmp_seq=431 ttl=63 time=1.62 ms
64 bytes from 10.10.0.10: icmp_seq=432 ttl=63 time=1.87 ms
