PING 10.10.0.10 (10.10.0.10) 56(84) bytes of data.
64 bytes from 10.10.0.10: icmp_seq=246 ttl=60 time=5.88 ms
64 bytes from 10.10.0.10: icmp_seq=247 ttl=60 time=4.71 ms
64 bytes from 10.10.0.10: icmp_seq=248 ttl=60 time=9.65 ms
64 bytes from 10.10.0.10: icmp_seq=249 ttl=60 time=5.53 ms
64 bytes from 10.10.0.10: icmp_seq=250 ttl=60 time=4.65 ms
64 bytes from 10.10.0.10: icmp_seq=251 ttl=60 time=4.75 ms
64 bytes from 10.10.0.10: icmp_seq=252 ttl=60 time=6.88 ms
64 bytes from 10.10.0.10: icmp_seq=253 ttl=60 time=5.79 ms
64 bytes from 10.10.0.10: icmp_seq=254 ttl=60 time=5.15 ms
64 bytes from 10.10.0.10: icmp_seq=258 ttl=60 time=8.90 ms
64 bytes from 10.10.0.10: icmp_seq=259 ttl=60 time=8.57 ms
64 bytes from 10.10.0.10: icmp_seq=260 ttl=60 time=5.45 ms
64 bytes from 10.10.0.10: icmp_seq=261 ttl=60 time=6.63 ms
64 bytes from 10.10.0.10: icmp_seq=262 ttl=60 time=5.70 ms
64 bytes from 10.10.0.10: icmp_seq=263 ttl=60 time=5.09 ms
64 bytes from 10.10.0.10: icmp_seq=264 ttl=60 time=13.6 ms
64 bytes from 10.10.0.10: icmp_seq=265 ttl=60 time=4.09 ms
64 bytes from 10.10.0.10: icmp_seq=266 ttl=60 time=7.03 ms
64 bytes from 10.10.0.10: icmp_seq=267 ttl=60 time=3.82 ms
64 bytes from 10.10.0.10: icmp_seq=268 ttl=60 time=5.92 ms
64 bytes from 10.10.0.10: icmp_seq=269 ttl=60 time=6.11 ms
64 bytes from 10.10.0.10: icmp_seq=270 ttl=60 time=4.29 ms
64 bytes from 10.10.0.10: icmp_seq=271 ttl=60 time=6.44 ms
64 bytes from 10.10.0.10: icmp_seq=272 ttl=60 time=4.13 ms
64 bytes from 10.10.0.10: icmp_seq=273 ttl=60 time=5.49 ms
64 bytes from 10.10.0.10: icmp_seq=274 ttl=60 time=5.31 ms
64 bytes from 10.10.0.10: icmp_seq=275 ttl=60 time=6.38 ms
64 bytes from 10.10.0.10: icmp_seq=276 ttl=60 time=3.93 ms
64 bytes from 10.10.0.10: icmp_seq=277 ttl=60 time=5.88 ms
64 bytes from 10.10.0.10: icmp_seq=278 ttl=60 time=4.90 ms
64 bytes from 10.10.0.10: icmp_seq=279 ttl=60 time=6.72 ms
64 bytes from 10.10.0.10: icmp_seq=280 ttl=60 time=6.66 ms
64 bytes from 10.10.0.10: icmp_seq=281 ttl=60 time=6.36 ms
64 bytes from 10.10.0.10: icmp_seq=282 ttl=60 time=3.56 ms
64 bytes from 10.10.0.10: icmp_seq=283 ttl=60 time=5.26 ms
64 bytes from 10.10.0.10: icmp_seq=284 ttl=60 time=4.97 ms
64 bytes from 10.10.0.10: icmp_seq=285 ttl=60 time=5.25 ms
64 bytes from 10.10.0.10: icmp_seq=286 ttl=60 time=5.63 ms
64 bytes from 10.10.0.10: icmp_seq=287 ttl=60 time=7.12 ms
64 bytes from 10.10.0.10: icmp_seq=288 ttl=60 time=3.00 ms
64 bytes from 10.10.0.10: icmp_seq=289 ttl=60 time=4.88 ms
64 bytes from 10.10.0.10: icmp_seq=290 ttl=60 time=5.21 ms
64 bytes from 10.10.0.10: icmp_seq=291 ttl=60 time=13.0 ms
64 bytes from 10.10.0.10: icmp_seq=292 ttl=60 time=6.31 ms
64 bytes from 10.10.0.10: icmp_seq=293 ttl=60 time=4.58 ms
64 bytes from 10.10.0.10: icmp_seq=294 ttl=60 time=3.98 ms
64 bytes from 10.10.0.10: icmp_seq=295 ttl=60 time=6.19 ms
64 bytes from 10.10.0.10: icmp_seq=296 ttl=60 time=5.20 ms
64 bytes from 10.10.0.10: icmp_seq=297 ttl=60 time=4.61 ms
64 bytes from 10.10.0.10: icmp_seq=298 ttl=60 time=5.52 ms
64 bytes from 10.10.0.10: icmp_seq=299 ttl=60 time=3.97 ms
64 bytes from 10.10.0.10: icmp_seq=300 ttl=60 time=11.7 ms
64 bytes from 10.10.0.10: icmp_seq=301 ttl=60 time=5.19 ms
64 bytes from 10.10.0.10: icmp_seq=302 ttl=60 time=6.29 ms
64 bytes from 10.10.0.10: icmp_seq=303 ttl=60 time=6.94 ms
64 bytes from 10.10.0.10: icmp_seq=304 ttl=60 time=4.81 ms
64 bytes from 10.10.0.10: icmp_seq=305 ttl=60 time=5.96 ms
64 bytes from 10.10.0.10: icmp_seq=306 ttl=60 time=6.05 ms
64 bytes from 10.10.0.10: icmp_seq=307 ttl=60 time=4.37 ms
64 bytes from 10.10.0.10: icmp_seq=308 ttl=60 time=5.20 ms
64 bytes from 10.10.0.10: icmp_seq=309 ttl=60 time=11.8 ms
64 bytes from 10.10.0.10: icmp_seq=310 ttl=60 time=4.12 ms
64 bytes from 10.10.0.10: icmp_seq=311 ttl=60 time=4.26 ms
64 bytes from 10.10.0.10: icmp_seq=312 ttl=60 time=6.08 ms
64 bytes from 10.10.0.10: icmp_seq=313 ttl=60 time=4.90 ms
From 10.10.0.5 icmp_seq=324 Destination Host Unreachable
From 10.10.0.5 icmp_seq=325 Destination Host Unreachable
From 10.10.0.5 icmp_seq=326 Destination Host Unreachable
From 10.10.0.5 icmp_seq=327 Destination Host Unreachable
From 10.10.0.5 icmp_seq=328 Destination Host Unreachable
From 10.10.0.5 icmp_seq=329 Destination Host Unreachable
From 10.10.0.5 icmp_seq=330 Destination Host Unreachable
From 10.10.0.5 icmp_seq=331 Destination Host Unreachable
From 10.10.0.5 icmp_seq=332 Destination Host Unreachable
From 10.10.0.5 icmp_seq=333 Destination Host Unreachable
64 bytes from 10.10.0.10: icmp_seq=335 ttl=58 time=20.0 ms
64 bytes from 10.10.0.10: icmp_seq=336 ttl=58 time=8.31 ms
64 bytes from 10.10.0.10: icmp_seq=337 ttl=58 time=6.03 ms
64 bytes from 10.10.0.10: icmp_seq=338 ttl=58 time=8.00 ms
64 bytes from 10.10.0.10: icmp_seq=339 ttl=58 time=13.6 ms
64 bytes from 10.10.0.10: icmp_seq=340 ttl=58 time=6.62 ms
64 bytes from 10.10.0.10: icmp_seq=341 ttl=58 time=7.78 ms
64 bytes from 10.10.0.10: icmp_seq=342 ttl=58 time=9.47 ms
64 bytes from 10.10.0.10: icmp_seq=343 ttl=58 time=7.21 ms
64 bytes from 10.10.0.10: icmp_seq=344 ttl=58 time=7.04 ms
64 bytes from 10.10.0.10: icmp_seq=345 ttl=58 time=3.92 ms
64 bytes from 10.10.0.10: icmp_seq=346 ttl=58 time=7.04 ms
64 bytes from 10.10.0.10: icmp_seq=347 ttl=58 time=6.60 ms
64 bytes from 10.10.0.10: icmp_seq=348 ttl=58 time=12.8 ms
64 bytes from 10.10.0.10: icmp_seq=349 ttl=58 time=5.62 ms
64 bytes from 10.10.0.10: icmp_seq=350 ttl=58 time=7.35 ms
64 bytes from 10.10.0.10: icmp_seq=351 ttl=58 time=4.56 ms
64 bytes from 10.10.0.10: icmp_seq=352 ttl=58 time=8.07 ms
64 bytes from 10.10.0.10: icmp_seq=353 ttl=58 time=6.71 ms
64 bytes from 10.10.0.10: icmp_seq=354 ttl=58 time=7.38 ms
64 bytes from 10.10.0.10: icmp_seq=355 ttl=58 time=9.63 ms
64 bytes from 10.10.0.10: icmp_seq=356 ttl=58 time=5.12 ms
64 bytes from 10.10.0.10: icmp_seq=357 ttl=58 time=8.76 ms
64 bytes from 10.10.0.10: icmp_seq=358 ttl=58 time=7.21 ms
