PING 10.10.0.10 (10.10.0.10) 56(84) bytes of data.
64 bytes from 10.10.0.10: icmp_seq=241 ttl=60 time=4.99 ms
64 bytes from 10.10.0.10: icmp_seq=242 ttl=60 time=3.60 ms
64 bytes from 10.10.0.10: icmp_seq=243 ttl=60 time=5.89 ms
64 bytes from 10.10.0.10: icmp_seq=244 ttl=60 time=7.19 ms
64 bytes from 10.10.0.10: icmp_seq=245 ttl=60 time=6.22 ms
64 bytes from 10.10.0.10: icmp_seq=246 ttl=60 time=5.91 ms
64 bytes from 10.10.0.10: icmp_seq=247 ttl=60 time=4.85 ms
64 bytes from 10.10.0.10: icmp_seq=248 ttl=60 time=7.45 ms
64 bytes from 10.10.0.10: icmp_seq=249 ttl=60 time=3.60 ms
64 bytes from 10.10.0.10: icmp_seq=250 ttl=60 time=5.22 ms
64 bytes from 10.10.0.10: icmp_seq=251 ttl=60 time=5.93 ms
64 bytes from 10.10.0.10: icmp_seq=252 ttl=60 time=4.91 ms
64 bytes from 10.10.0.10: icmp_seq=253 ttl=60 time=7.24 ms
64 bytes from 10.10.0.10: icmp_seq=254 ttl=60 time=4.73 ms
64 bytes from 10.10.0.10: icmp_seq=255 ttl=60 time=5.41 ms
64 bytes from 10.10.0.10: icmp_seq=256 ttl=60 time=4.92 ms
64 bytes from 10.10.0.10: icmp_seq=257 ttl=60 time=5.19 ms
64 bytes from 10.10.0.10: icmp_seq=258 ttl=60 time=5.77 ms
64 bytes from 10.10.0.10: icmp_seq=263 ttl=60 time=5.24 ms
64 bytes from 10.10.0.10: icmp_seq=264 ttl=60 time=6.46 ms
64 bytes from 10.10.0.10: icmp_seq=265 ttl=60 time=7.08 ms
64 bytes from 10.10.0.10: icmp_seq=266 ttl=60 time=5.38 ms
64 bytes from 10.10.0.10: icmp_seq=267 ttl=60 time=6.53 ms
64 bytes from 10.10.0.10: icmp_seq=268 ttl=60 time=4.87 ms
64 bytes from 10.10.0.10: icmp_seq=269 ttl=60 time=5.34 ms
64 bytes from 10.10.0.10: icmp_seq=270 ttl=60 time=9.34 ms
64 bytes from 10.10.0.10: icmp_seq=271 ttl=60 time=7.39 ms
64 bytes from 10.10.0.10: icmp_seq=272 ttl=60 time=4.16 ms
64 bytes from 10.10.0.10: icmp_seq=273 ttl=60 time=5.43 ms
64 bytes from 10.10.0.10: icmp_seq=274 ttl=60 time=7.22 ms
64 bytes from 10.10.0.10: icmp_seq=275 ttl=60 time=5.71 ms
64 bytes from 10.10.0.10: icmp_seq=276 ttl=60 time=4.70 ms
64 bytes from 10.10.0.10: icmp_seq=277 ttl=60 time=6.06 ms
64 bytes from 10.10.0.10: icmp_seq=278 ttl=60 time=6.33 ms
64 bytes from 10.10.0.10: icmp_seq=279 ttl=60 time=7.06 ms
64 bytes from 10.10.0.10: icmp_seq=280 ttl=60 time=6.30 ms
64 bytes from 10.10.0.10: icmp_seq=281 ttl=60 time=6.10 ms
64 bytes from 10.10.0.10: icmp_seq=282 ttl=60 time=6.45 ms
64 bytes from 10.10.0.10: icmp_seq=283 ttl=60 time=5.58 ms
64 bytes from 10.10.0.10: icmp_seq=284 ttl=60 time=4.85 ms
64 bytes from 10.10.0.10: icmp_seq=285 ttl=60 time=5.01 ms
64 bytes from 10.10.0.10: icmp_seq=286 ttl=60 time=5.66 ms
64 bytes from 10.10.0.10: icmp_seq=287 ttl=60 time=4.79 ms
64 bytes from 10.10.0.10: icmp_seq=288 ttl=60 time=6.20 ms
64 bytes from 10.10.0.10: icmp_seq=289 ttl=60 time=5.20 ms
64 bytes from 10.10.0.10: icmp_seq=290 ttl=60 time=5.20 ms
64 bytes from 10.10.0.10: icmp_seq=291 ttl=60 time=5.51 ms
64 bytes from 10.10.0.10: icmp_seq=292 ttl=60 time=5.39 ms
